Longitude,Latitude,Country,State,Locality,Elevation,Temperature,Precipitation,Buffer_0km ,Buffer_1km,Biome,Kingdom_host,Subkingdom_host,Phylum_host,Class_host,Order_host,Family_host,Genus_host,Host_species,Authors_host,IUCN,FishBase,Site_of_infection,Parasite_habitat,Exotic_or_native,Environment,Kingdom_parasite,Subkingdom_parasite,Phylum_parasite,Class_parasite,Order_parasite,Family_parasite,Genus_parasite,Parasite_species,Authors_parasite,Stage,Reference,
-91.15305556,17.77027778,Mexico,Tabasco,Rio San Pedro,18,26.4,1641,1,1,Tropical & Subtropical Moist Broadleaf Forests,Animalia,Eumetazoa,Chordata,Actinopterygii,Perciformes,Cichlidae,Cichlasoma,Cichlasoma_sp.,NA,NA,NA,Intestine,Endoparasite,Native,Freshwater,Animalia,Eumetazoa,Platyhelminthes,Trematoda,Plagiorchiida,Apocreadiidae,Crassicutis,Crassicutis_cichlasomae,"Manter, 1936",Adult,"Pineda-López, R., V. Carballo, M. Fucugauchi, L. García-Magaña. 1985. Metazoarios parásitos de peces de importancia comercial de la Región de los Ríos, Tabasco, México. Usumacinta. 1(1): 197-270.",
-92.4925,18.34944444,Mexico,Tabasco,Pantanos de Centla,0,26.2,1758,1,1,Tropical & Subtropical Moist Broadleaf Forests,Animalia,Eumetazoa,Chordata,Actinopterygii,Cyprinodontiformes,Poeciliidae,Poecilia,Poecilia_petenensis,"Günther, 1866",NA,NE,Intestine,Endoparasite,Native,Freshwater,Animalia,Eumetazoa,Platyhelminthes,Trematoda,Plagiorchiida,Derogenidae,Genarchella,Genarchella_tropica,"(Manter, 1936) Szidat, 1954",Adult,López-Jiménez S. 2001. Estudio parasitológico de los peces de aguas dulces del estado de Tabasco. Gaceta Regional Sigolfo. 3(9): 8-10.,
-91.15305556,17.77027778,Mexico,Tabasco,Rio San Pedro,18,26.4,1641,1,1,Tropical & Subtropical Moist Broadleaf Forests,Animalia,Eumetazoa,Chordata,Actinopterygii,Cyprinodontiformes,Poeciliidae,Poecilia,Poecilia_petenensis,"Günther, 1866",NA,NE,Intestine,Endoparasite,Native,Freshwater,Animalia,Eumetazoa,Platyhelminthes,Trematoda,Plagiorchiida,Derogenidae,Genarchella,Genarchella_tropica,"(Manter, 1936) Szidat, 1954",Adult,"Texta-Camacho, P. R. 2003. Desarrollo de un catálogo taxonómico de helmintos parásitos de peces del Estado de Tabasco. Bsc Thesis, Universidad Juárez Autónoma de Tabasco, Villahermosa, Tabasco, Mexico: 87 pp.",
-93.86333333,17.87444444,Mexico,Tabasco,Laguna El Rosario,0,25.9,2438,1,1,Tropical & Subtropical Moist Broadleaf Forests,Animalia,Eumetazoa,Chordata,Actinopterygii,Perciformes,Cichlidae,Vieja,Vieja_fenestrata,"(Günther, 1860)",LC,NA,Intestine,Endoparasite,Native,Freshwater,Animalia,Eumetazoa,Platyhelminthes,Trematoda,Plagiorchiida,Apocreadiidae,Crassicutis,Crassicutis_cichlasomae,"Manter, 1936",Adult,"Fucugauchi-Suárez del Real M. G., L. García-Magaña & B. del R. Brito-Arjona. 1988. Análisis previo de la parasitofauna de peces de la Laguna del Rosario, Huimanguillo, Tabasco. Divulgación Científica. 10: 319-335.",
-91.15305556,17.77027778,Mexico,Tabasco,Rio San Pedro,18,26.4,1641,1,1,Tropical & Subtropical Moist Broadleaf Forests,Animalia,Eumetazoa,Chordata,Actinopterygii,Perciformes,Cichlidae,Vieja,Vieja_bifasciata,"(Steindachner, 1864)",DD,NA,Intestine,Endoparasite,Native,Freshwater,Animalia,Eumetazoa,Platyhelminthes,Trematoda,Plagiorchiida,Apocreadiidae,Crassicutis,Crassicutis_cichlasomae,"Manter, 1936",Adult,"Pineda-López, R., V. Carballo, M. Fucugauchi, L. García-Magaña. 1985. Metazoarios parásitos de peces de importancia comercial de la Región de los Ríos, Tabasco, México. Usumacinta. 1(1): 197-270.",
-92.81055556,17.59527778,Mexico,Tabasco,Rio Muerto (Tacotalpa),6,26,3166,1,1,Tropical & Subtropical Moist Broadleaf Forests,Animalia,Eumetazoa,Chordata,Actinopterygii,Perciformes,Cichlidae,Thorichthys,Thorichthys_pasionis,"(Rivas, 1962)",LC,NA,Intestine,Endoparasite,Native,Freshwater,Animalia,Eumetazoa,Platyhelminthes,Trematoda,Plagiorchiida,Apocreadiidae,Crassicutis,Crassicutis_cichlasomae,"Manter, 1936",Adult,"Contreras-Denis, J. 1997. Análisis de la comunidad de parásitos de Cichlasoma pasionis (cortín rojo) en el meandro Río Muerto, Tacotalpa, Tabasco. Bsc Thesis, Universidad Juárez Autónoma de Tabasco, Villahermosa, Tabasco, Mexico: 65 pp.",
-92.94972222,18.18333333,Mexico,Tabasco,Laguna Horizonte,2,26.7,1756,1,1,Tropical & Subtropical Moist Broadleaf Forests,Animalia,Eumetazoa,Chordata,Actinopterygii,Perciformes,Cichlidae,Petenia,Petenia_splendida,"Günther, 1862",LC,NA,Intestine,Endoparasite,Native,Freshwater,Animalia,Eumetazoa,Platyhelminthes,Trematoda,Plagiorchiida,Apocreadiidae,Crassicutis,Crassicutis_cichlasomae,"Manter, 1936",Adult,"Pérez-Ponce de León, G., U. Razo-Mendivil, R. Rosas-Valdéz, B. Mendoza-Garfias & H. Mejía-Madrid. 2008. Description of a new species of Crassicutis Manter, 1936, parasite of Cichlasoma beani Jordan (Osteichthyes: Cichlidae) in Mexico, based on morphology and sequences of the ITS1 and 28S ribosomal RNA genes. Journal of Parasitology. 94(1): 257-263.",
-93.86333333,17.87444444,Mexico,Tabasco,Laguna El Rosario,0,25.9,2438,1,1,Tropical & Subtropical Moist Broadleaf Forests,Animalia,Eumetazoa,Chordata,Actinopterygii,Perciformes,Cichlidae,Vieja,Vieja_melanura,"(Günther, 1862)",DD,NA,Intestine,Endoparasite,Native,Freshwater,Animalia,Eumetazoa,Platyhelminthes,Trematoda,Plagiorchiida,Apocreadiidae,Crassicutis,Crassicutis_cichlasomae,"Manter, 1936",Adult,"Fucugauchi-Suárez del Real M. G., L. García-Magaña & B. del R. Brito-Arjona. 1988. Análisis previo de la parasitofauna de peces de la Laguna del Rosario, Huimanguillo, Tabasco. Divulgación Científica. 10: 319-335.",
-93.86333333,17.87444444,Mexico,Tabasco,Laguna El Rosario,0,25.9,2438,1,1,Tropical & Subtropical Moist Broadleaf Forests,Animalia,Eumetazoa,Chordata,Actinopterygii,Perciformes,Cichlidae,Thorichthys,Thorichthys_helleri,"(Steindachner, 1864)",DD,NA,Intestine,Endoparasite,Native,Freshwater,Animalia,Eumetazoa,Platyhelminthes,Trematoda,Plagiorchiida,Apocreadiidae,Crassicutis,Crassicutis_cichlasomae,"Manter, 1936",Adult,"Fucugauchi-Suárez del Real M. G., L. García-Magaña & B. del R. Brito-Arjona. 1988. Análisis previo de la parasitofauna de peces de la Laguna del Rosario, Huimanguillo, Tabasco. Divulgación Científica. 10: 319-335.",
-93.86333333,17.87444444,Mexico,Tabasco,Laguna El Rosario,0,25.9,2438,1,1,Tropical & Subtropical Moist Broadleaf Forests,Animalia,Eumetazoa,Chordata,Actinopterygii,Perciformes,Cichlidae,Cichlasoma,Cichlasoma_geddesi,"(Regan, 1905)",NA,NE,Intestine,Endoparasite,Native,Freshwater,Animalia,Eumetazoa,Platyhelminthes,Trematoda,Plagiorchiida,Apocreadiidae,Crassicutis,Crassicutis_cichlasomae,"Manter, 1936",Adult,"Fucugauchi-Suárez del Real M. G., L. García-Magaña & B. del R. Brito-Arjona. 1988. Análisis previo de la parasitofauna de peces de la Laguna del Rosario, Huimanguillo, Tabasco. Divulgación Científica. 10: 319-335.",
-92.8725,18.36722222,Mexico,Tabasco,Laguna Santa Anita,0,26.3,1878,0,1,Tropical & Subtropical Moist Broadleaf Forests,Animalia,Eumetazoa,Chordata,Actinopterygii,Perciformes,Cichlidae,Vieja,Vieja_melanura,"(Günther, 1862)",DD,NA,Intestine,Endoparasite,Native,Freshwater,Animalia,Eumetazoa,Platyhelminthes,Trematoda,Plagiorchiida,Apocreadiidae,Homalometron,Homalometron_mesoamericanum,"Pérez-Ponce de León, Razo & García, 2012",Adult,"Pérez-Ponce de León, G., U. Razo-Mendivil & L. García-Magaña. 2012. Morphological and molecular evidences for the existence of two new species of Homalometron (Digenea: Apocreadiidae), parasites ofcichlids (Osteichthyes: Cichlidae). Zootaxa. 3407: 37-48.",
-93.01861111,18.17055556,Mexico,Tabasco,Camellones Chontales (Nacajuca),0,26.7,1698,1,1,Tropical & Subtropical Moist Broadleaf Forests,Animalia,Eumetazoa,Chordata,Actinopterygii,Perciformes,Cichlidae,Mayaheros,Mayaheros_urophthalmus,"(Günther, 1862)",LC,NA,Intestine,Endoparasite,Native,Freshwater,Animalia,Eumetazoa,Platyhelminthes,Trematoda,Plagiorchiida,Heterophyidae,Ascocotyle,Ascocotyle_nana,"Ransom, 1920",Larva,"Aguirre-Macedo, M. L. & L. García-Magaña. 1994. Metacercarias de cíclidos nativos del sureste de México; Taxonomía y claves para su reconocimiento. Universidad & Ciencia. 11: 5-35.",
-92.8725,18.36722222,Mexico,Tabasco,Laguna Santa Anita,0,26.3,1878,0,1,Tropical & Subtropical Moist Broadleaf Forests,Animalia,Eumetazoa,Chordata,Actinopterygii,Perciformes,Cichlidae,Vieja,Vieja_melanura,"(Günther, 1862)",DD,NA,Intestine,Endoparasite,Native,Freshwater,Animalia,Eumetazoa,Platyhelminthes,Trematoda,Plagiorchiida,Apocreadiidae,Homalometron,Homalometron_mesoamericanum,"Pérez-Ponce de León, Razo & García, 2012",Adult,"Salgado-Maldonado, G., R. Pineda-López, V. M. Vidal-Martínez & C. R.  Kennedy. 1997. A Checklist of metazoan parasites of cichlid fish from Mexico. Journal of the Helminthological Society of Washington. 64(2): 195-207.",
-93.01861111,18.17055556,Mexico,Tabasco,Camellones Chontales (Nacajuca),0,26.7,1698,1,1,Tropical & Subtropical Moist Broadleaf Forests,Animalia,Eumetazoa,Chordata,Actinopterygii,Perciformes,Cichlidae,Thorichthys,Thorichthys_pasionis,"(Rivas, 1962)",LC,NA,Intestine,Endoparasite,Native,Freshwater,Animalia,Eumetazoa,Platyhelminthes,Trematoda,Plagiorchiida,Apocreadiidae,Crassicutis,Crassicutis_cichlasomae,"Manter, 1936",Adult,"Vidal-Martínez V. M. 1995. Processes structuring the helminth communities of native cichlid fishes from southern Mexico. PhD Thesis, Faculty of Science, University of Exeter, Exeter, United Kingdom: 164 pp.",
-92.8725,18.36722222,Mexico,Tabasco,Laguna Santa Anita,0,26.3,1878,0,1,Tropical & Subtropical Moist Broadleaf Forests,Animalia,Eumetazoa,Chordata,Actinopterygii,Perciformes,Cichlidae,Petenia,Petenia_splendida,"Günther, 1862",LC,NA,Intestine,Endoparasite,Native,Freshwater,Animalia,Eumetazoa,Platyhelminthes,Trematoda,Plagiorchiida,Apocreadiidae,Crassicutis,Crassicutis_cichlasomae,"Manter, 1936",Adult,"Salgado-Maldonado, G. 2006. Checklist of helminth parasites of freshwater fishes from Mexico. Zootaxa 132: 1-357.",
-92.93194444,18.01166667,Mexico,Tabasco,Laguna de las Ilusiones,7,27,1914,1,1,Tropical & Subtropical Moist Broadleaf Forests,Animalia,Eumetazoa,Chordata,Actinopterygii,Perciformes,Cichlidae,Vieja,Vieja_melanura,"(Günther, 1862)",DD,NA,Intestine,Endoparasite,Native,Freshwater,Animalia,Eumetazoa,Platyhelminthes,Trematoda,Plagiorchiida,Haploporidae,Saccocoelioides,Saccocoelioides_sogandaresi,"Lumsden, 1963",Adult,"Salgado-Maldonado, G., R. Pineda-López, V. M. Vidal-Martínez & C. R.  Kennedy. 1997. A Checklist of metazoan parasites of cichlid fish from Mexico. Journal of the Helminthological Society of Washington. 64(2): 195-207.",
-100.3119444,18.475,Mexico,Tabasco,El Zapote,559,26.2,1144,1,1,Tropical & Subtropical Dry Broadleaf Forests,Animalia,Eumetazoa,Chordata,Actinopterygii,Siluriformes,Heptapteridae,Rhamdia,Rhamdia_guatemalensis,"(Günther, 1864)",LC,NA,Intestine,Endoparasite,Native,Freshwater,Animalia,Eumetazoa,Platyhelminthes,Trematoda,Plagiorchiida,Cryptogonimidae,Acanthostomum,Acanthostomum_minimum,"Stunkard, 1938",Adult,"Rosas-Valdez, R. & G. Pérez-Ponce de León. 2008. Composición taxonómica de los helmintos parásitos de ictalúridos y heptaptéridos (Osteichthyes: Siluriformes) de México, con una hipótesis de homología biogeográfica primaria. Revista Mexicana de Biodiversidad. 79(2): 473-499.",
-92.83305556,18.24916667,Mexico,Tabasco,Rio Gonzalez (Laguna El Espino),0,26.5,1865,1,1,Tropical & Subtropical Moist Broadleaf Forests,Animalia,Eumetazoa,Chordata,Actinopterygii,Perciformes,Cichlidae,Vieja,Vieja_melanura,"(Günther, 1862)",DD,NA,Intestine,Endoparasite,Native,Freshwater,Animalia,Eumetazoa,Platyhelminthes,Trematoda,Plagiorchiida,Apocreadiidae,Crassicutis,Crassicutis_cichlasomae,"Manter, 1936",Adult,"Razo-Mendivil, U., E. Vázquez-Domínguez, R. Rosas-Valdez, G. Pérez-Ponce de León & S. A. Nadler. 2010. Phylogenetic analysis of nuclear and mitochondrial DNA reveals a complex of cryptic species in Crassicutis cichlasomae (Digenea: Apocreadiidae), a parasite of Middle-America cichlids. International Journal for Parasitology. 40: 471-486.",
-93.86333333,17.87444444,Mexico,Tabasco,Laguna El Rosario,0,25.9,2438,1,1,Tropical & Subtropical Moist Broadleaf Forests,Animalia,Eumetazoa,Chordata,Actinopterygii,Perciformes,Cichlidae,Mayaheros,Mayaheros_urophthalmus,"(Günther, 1862)",LC,NA,Intestine,Endoparasite,Native,Freshwater,Animalia,Eumetazoa,Platyhelminthes,Trematoda,Plagiorchiida,Apocreadiidae,Crassicutis,Crassicutis_cichlasomae,"Manter, 1936",Adult,"Razo-Mendivil, U., E. Vázquez-Domínguez & G. Pérez-Ponce de León. 2013. Discordant genetic diversity and geographic patterns between Crassicutis cichlasomae (Digenea: Apocreadiidae) and its cichlid host, ‘‘Cichlasoma’’ urophthalmus (Osteichthyes: Cichlidae), in Middle-America. Journal of Parasitology. 99(6): 978-988.",
-91.59305556,17.76416667,Mexico,Tabasco,Laguna El Guanal,14,26.6,2016,1,1,Tropical & Subtropical Moist Broadleaf Forests,Animalia,Eumetazoa,Chordata,Actinopterygii,Perciformes,Cichlidae,Mayaheros,Mayaheros_urophthalmus,"(Günther, 1862)",LC,NA,Intestine,Endoparasite,Native,Freshwater,Animalia,Eumetazoa,Platyhelminthes,Trematoda,Plagiorchiida,Haploporidae,Saccocoelioides,Saccocoelioides_sogandaresi,"Lumsden, 1963",Adult,"Salgado-Maldonado, G., R. Pineda-López, V. M. Vidal-Martínez & C. R.  Kennedy. 1997. A Checklist of metazoan parasites of cichlid fish from Mexico. Journal of the Helminthological Society of Washington. 64(2): 195-207.",
-92.93361111,18.17777778,Mexico,Tabasco,Estanque Tucta,0,26.7,1762,1,1,Tropical & Subtropical Moist Broadleaf Forests,Animalia,Eumetazoa,Chordata,Actinopterygii,Perciformes,Cichlidae,Petenia,Petenia_splendida,"Günther, 1862",LC,NA,Intestine,Endoparasite,Native,Freshwater,Animalia,Eumetazoa,Platyhelminthes,Trematoda,Plagiorchiida,Haploporidae,Saccocoelioides,Saccocoelioides_sogandaresi,"Lumsden, 1963",Adult,"Salgado-Maldonado, G., R. Pineda-López, V. M. Vidal-Martínez & C. R.  Kennedy. 1997. A Checklist of metazoan parasites of cichlid fish from Mexico. Journal of the Helminthological Society of Washington. 64(2): 195-207.",
-92.8725,18.36722222,Mexico,Tabasco,Laguna Santa Anita,0,26.3,1878,0,1,Tropical & Subtropical Moist Broadleaf Forests,Animalia,Eumetazoa,Chordata,Actinopterygii,Perciformes,Cichlidae,Vieja,Vieja_melanura,"(Günther, 1862)",DD,NA,Intestine,Endoparasite,Native,Freshwater,Animalia,Eumetazoa,Platyhelminthes,Trematoda,Plagiorchiida,Haploporidae,Saccocoelioides,Saccocoelioides_sogandaresi,"Lumsden, 1963",Adult,"Salgado-Maldonado, G., R. Pineda-López, V. M. Vidal-Martínez & C. R.  Kennedy. 1997. A Checklist of metazoan parasites of cichlid fish from Mexico. Journal of the Helminthological Society of Washington. 64(2): 195-207.",
-91.13472222,17.49138889,Mexico,Tabasco,Pantanos de Centla (San Pedro),31,26.4,1908,1,1,Tropical & Subtropical Moist Broadleaf Forests,Animalia,Eumetazoa,Chordata,Actinopterygii,Lepisosteiformes,Lepisosteidae,Atractosteus,Atractosteus_tropicus,"Gill, 1863",LC,NA,Intestine,Endoparasite,Native,Freshwater,Animalia,Eumetazoa,Platyhelminthes,Trematoda,Plagiorchiida,Macroderoididae,Perezitrema,Perezitrema_bychowskyi,"(Caballero & Caballero, 1975) Brooks, 1980",Adult,"Hernández-Mena, D., B. Mendoza-Garfias, C. P. Ornelas-García & Gerardo Pérez-Ponce de León. 2016. Phylogenetic position of Magnivitellinum Kloss, 1966 and Perezitrema Barus & Moravec, 1967 (Trematoda: Plagiorchioidea: Macroderoididae) inferred from partial 28S rDNA sequences, with the establishment of Alloglossidiidae n. fam. Systematic Parasitology. 93: 525-538.",
-91.76444444,17.79805556,Mexico,Tabasco,Pantanos de Centla (Emiliano Zapata),8,26.8,1977,1,1,Tropical & Subtropical Moist Broadleaf Forests,Animalia,Eumetazoa,Chordata,Actinopterygii,Lepisosteiformes,Lepisosteidae,Atractosteus,Atractosteus_tropicus,"Gill, 1863",LC,NA,Intestine,Endoparasite,Native,Freshwater,Animalia,Eumetazoa,Platyhelminthes,Trematoda,Plagiorchiida,Macroderoididae,Perezitrema,Perezitrema_bychowskyi,"(Caballero & Caballero, 1975) Brooks, 1980",Adult,"Hernández-Mena, D., B. Mendoza-Garfias, C. P. Ornelas-García & Gerardo Pérez-Ponce de León. 2016. Phylogenetic position of Magnivitellinum Kloss, 1966 and Perezitrema Barus & Moravec, 1967 (Trematoda: Plagiorchioidea: Macroderoididae) inferred from partial 28S rDNA sequences, with the establishment of Alloglossidiidae n. fam. Systematic Parasitology. 93: 525-538.",
-92.4925,18.34944444,Mexico,Tabasco,Pantanos de Centla,0,26.2,1758,1,1,Tropical & Subtropical Moist Broadleaf Forests,Animalia,Eumetazoa,Chordata,Actinopterygii,Siluriformes,Heptapteridae,Rhamdia,Rhamdia_guatemalensis,"(Günther, 1864)",LC,NA,Intestine,Endoparasite,Native,Freshwater,Animalia,Eumetazoa,Platyhelminthes,Trematoda,Plagiorchiida,Cryptogonimidae,Acanthostomum,Acanthostomum_minimum,"Stunkard, 1938",Adult,López-Jiménez S. 2001. Estudio parasitológico de los peces de aguas dulces del estado de Tabasco. Gaceta Regional Sigolfo. 3(9): 8-10.,
-92.93194444,18.01166667,Mexico,Tabasco,Laguna de las Ilusiones,7,27,1914,1,1,Tropical & Subtropical Moist Broadleaf Forests,Animalia,Eumetazoa,Chordata,Actinopterygii,Perciformes,Cichlidae,Vieja,Vieja_melanura,"(Günther, 1862)",DD,NA,Intestine,Endoparasite,Native,Freshwater,Animalia,Eumetazoa,Platyhelminthes,Trematoda,Plagiorchiida,Haploporidae,Saccocoelioides,Saccocoelioides_sogandaresi,"Lumsden, 1963",Adult,"Salgado-Maldonado, G., R. Pineda-López, V. M. Vidal-Martínez & C. R.  Kennedy. 1997. A Checklist of metazoan parasites of cichlid fish from Mexico. Journal of the Helminthological Society of Washington. 64(2): 195-207.",
-92.94972222,18.18333333,Mexico,Tabasco,Laguna Horizonte,2,26.7,1756,1,1,Tropical & Subtropical Moist Broadleaf Forests,Animalia,Eumetazoa,Chordata,Actinopterygii,Perciformes,Cichlidae,Mayaheros,Mayaheros_urophthalmus,"(Günther, 1862)",LC,NA,Intestine,Endoparasite,Native,Freshwater,Animalia,Eumetazoa,Platyhelminthes,Trematoda,Plagiorchiida,Derogenidae,Genarchella,Genarchella_isabellae,"(Lamothe, 1977) Kohn, Fernandes, Gibson & Froes, 1990",Adult,"Salgado-Maldonado, G., R. Pineda-López, V. M. Vidal-Martínez & C. R.  Kennedy. 1997. A Checklist of metazoan parasites of cichlid fish from Mexico. Journal of the Helminthological Society of Washington. 64(2): 195-207.",
-92.94972222,18.18333333,Mexico,Tabasco,Laguna Horizonte,2,26.7,1756,1,1,Tropical & Subtropical Moist Broadleaf Forests,Animalia,Eumetazoa,Chordata,Actinopterygii,Perciformes,Cichlidae,Mayaheros,Mayaheros_urophthalmus,"(Günther, 1862)",LC,NA,Intestine,Endoparasite,Native,Freshwater,Animalia,Eumetazoa,Platyhelminthes,Trematoda,Plagiorchiida,Haploporidae,Saccocoelioides,Saccocoelioides_sogandaresi,"Lumsden, 1963",Adult,"Salgado-Maldonado, G., R. Pineda-López, V. M. Vidal-Martínez & C. R.  Kennedy. 1997. A Checklist of metazoan parasites of cichlid fish from Mexico. Journal of the Helminthological Society of Washington. 64(2): 195-207.",
-92.8725,18.36722222,Mexico,Tabasco,Laguna Santa Anita,0,26.3,1878,0,1,Tropical & Subtropical Moist Broadleaf Forests,Animalia,Eumetazoa,Chordata,Actinopterygii,Perciformes,Cichlidae,Vieja,Vieja_melanura,"(Günther, 1862)",DD,NA,Intestine,Endoparasite,Native,Freshwater,Animalia,Eumetazoa,Platyhelminthes,Trematoda,Plagiorchiida,Haploporidae,Saccocoelioides,Saccocoelioides_sogandaresi,"Lumsden, 1963",Adult,"Salgado-Maldonado, G., R. Pineda-López, V. M. Vidal-Martínez & C. R.  Kennedy. 1997. A Checklist of metazoan parasites of cichlid fish from Mexico. Journal of the Helminthological Society of Washington. 64(2): 195-207.",
-92.93194444,18.01166667,Mexico,Tabasco,Laguna de las Ilusiones,7,27,1914,1,1,Tropical & Subtropical Moist Broadleaf Forests,Animalia,Eumetazoa,Chordata,Actinopterygii,Perciformes,Cichlidae,Thorichthys,Thorichthys_helleri,"(Steindachner, 1864)",DD,NA,Intestine,Endoparasite,Native,Freshwater,Animalia,Eumetazoa,Platyhelminthes,Trematoda,Plagiorchiida,Apocreadiidae,Crassicutis,Crassicutis_cichlasomae,"Manter, 1936",Adult,"Salgado-Maldonado, G., R. Pineda-López, V. M. Vidal-Martínez & C. R.  Kennedy. 1997. A Checklist of metazoan parasites of cichlid fish from Mexico. Journal of the Helminthological Society of Washington. 64(2): 195-207.",
-92.94972222,18.18333333,Mexico,Tabasco,Laguna Horizonte,2,26.7,1756,1,1,Tropical & Subtropical Moist Broadleaf Forests,Animalia,Eumetazoa,Chordata,Actinopterygii,Perciformes,Cichlidae,Mayaheros,Mayaheros_urophthalmus,"(Günther, 1862)",LC,NA,Intestine,Endoparasite,Native,Freshwater,Animalia,Eumetazoa,Platyhelminthes,Trematoda,Plagiorchiida,Haploporidae,Saccocoelioides,Saccocoelioides_sogandaresi,"Lumsden, 1963",Adult,"Salgado-Maldonado, G., R. Pineda-López, V. M. Vidal-Martínez & C. R.  Kennedy. 1997. A Checklist of metazoan parasites of cichlid fish from Mexico. Journal of the Helminthological Society of Washington. 64(2): 195-207.",
-92.94972222,18.18333333,Mexico,Tabasco,Laguna Horizonte,2,26.7,1756,1,1,Tropical & Subtropical Moist Broadleaf Forests,Animalia,Eumetazoa,Chordata,Actinopterygii,Perciformes,Cichlidae,Mayaheros,Mayaheros_urophthalmus,"(Günther, 1862)",LC,NA,Intestine,Endoparasite,Native,Freshwater,Animalia,Eumetazoa,Platyhelminthes,Trematoda,Plagiorchiida,Apocreadiidae,Homalometron,Homalometron_mesoamericanum,"Pérez-Ponce de León, Razo & García, 2012",Adult,"Salgado-Maldonado, G., R. Pineda-López, V. M. Vidal-Martínez & C. R.  Kennedy. 1997. A Checklist of metazoan parasites of cichlid fish from Mexico. Journal of the Helminthological Society of Washington. 64(2): 195-207.",
